Time,PV_Power,T_air,G_h,G_tilt,W_s,W_d
2017-11-09 20:00:00,1.6114262960192849,10.352333333333332,0.0,0.0,0.1805,174.27333333333334
2017-11-09 21:00:00,1.694310991176382,10.297,0.0,0.0,0.15133333333333335,194.09333333333333
2017-11-09 22:00:00,1.9487746412229088,10.077166666666667,0.0,0.0,0.12083333333333333,256.17833333333334
2017-11-09 23:00:00,1.7147905195552275,10.177833333333332,0.016666666666666666,0.0,0.14183333333333334,201.72333333333333
2017-11-10 00:00:00,1.8611455235821364,9.877166666666666,0.0,0.0,0.12016666666666667,241.61
2017-11-10 01:00:00,1.9138302082477465,9.381499999999999,0.0,0.0,0.187,265.5883333333333
2017-11-10 02:00:00,1.6320927578237747,8.681833333333334,0.0,0.0,0.15616666666666665,220.14833333333334
2017-11-10 03:00:00,1.7184897055204114,7.847166666666666,0.0,0.0,0.3531666666666667,260.01166666666666
2017-11-10 04:00:00,1.6459681179997276,7.392833333333333,0.0,0.0,0.5791666666666667,255.09666666666666
2017-11-10 05:00:00,1.5161478863283966,7.0264999999999995,0.0,0.0,0.5953333333333333,235.245
2017-11-10 06:00:00,1.5642977179938236,6.7508333333333335,0.0,0.0,0.5451666666666667,252.775
2017-11-10 07:00:00,4.644185025437117,7.428666666666667,10.566666666666666,13.616666666666667,0.2946666666666667,252.15166666666667
2017-11-10 08:00:00,43.80612729765739,7.606166666666667,106.66666666666667,185.36666666666667,0.5945,239.54166666666666
2017-11-10 09:00:00,123.92238299920587,9.516666666666667,289.85,534.0833333333334,0.7001666666666666,219.405
2017-11-10 10:00:00,147.76636047797876,11.813833333333333,399.68333333333334,646.45,0.5551666666666667,117.36666666666666
2017-11-10 11:00:00,113.73143357196042,12.275666666666666,343.5,498.7,1.111,236.87666666666667
2017-11-10 12:00:00,107.15704004446863,12.934,351.26666666666665,472.71666666666664,1.4181666666666668,246.23166666666665
2017-11-10 13:00:00,65.35003244531165,12.588166666666666,246.5,289.26666666666665,1.8218333333333334,252.575
2017-11-10 14:00:00,33.29089347860157,12.374333333333334,140.28333333333333,145.18333333333334,1.7433333333333332,247.63833333333332
2017-11-10 15:00:00,14.14247377280369,12.009166666666665,61.96666666666667,57.21666666666667,1.8018333333333334,242.87666666666667
2017-11-10 16:00:00,5.516405783711106,11.698,18.3,16.433333333333334,2.1123333333333334,244.43833333333333
2017-11-10 17:00:00,2.0583598891125527,11.229000000000001,0.15,0.11666666666666667,1.4618333333333333,246.86499999999998
2017-11-10 18:00:00,2.0820149849331746,10.829666666666666,0.0,0.0,0.6911666666666666,267.265
2017-11-10 19:00:00,1.9689672827645475,10.1205,0.0,0.0,0.7103333333333333,259.61833333333334
2017-11-10 20:00:00,1.855610843759143,9.6025,0.0,0.0,0.6788333333333333,247.17833333333334
2017-11-10 21:00:00,138.38554382324216,9.070833333333333,0.0,0.0,0.6698333333333333,261.12166666666667
2017-11-10 22:00:00,147.97368545532228,8.456,0.0,0.0,0.8661666666666666,256.26166666666666
2017-11-10 23:00:00,110.97262512207035,7.926666666666667,0.0,0.0,0.6505,244.42999999999998
2017-11-11 00:00:00,1.629524783601118,7.473,0.0,0.0,0.6466666666666666,249.45666666666665
2017-11-11 01:00:00,1.6488049362452155,7.1455,0.0,0.0,0.2771666666666667,261.83166666666665
2017-11-11 02:00:00,1.388684356890383,7.053333333333333,0.0,0.0,0.13533333333333333,206.19166666666666
2017-11-11 03:00:00,1.6289873237589523,6.443333333333333,0.0,0.0,0.27266666666666667,274.7683333333333
2017-11-11 04:00:00,1.62969794018213,6.450833333333334,0.0,0.0,0.15816666666666668,274.73833333333334
2017-11-11 05:00:00,1.4300997389145185,5.713833333333333,0.0,0.0,0.2575,248.51166666666668
2017-11-11 06:00:00,1.1981684493668086,5.552666666666667,0.05,0.03333333333333333,0.25866666666666666,199.4
2017-11-11 07:00:00,9.571166645396842,5.2636666666666665,25.1,44.85,0.3546666666666667,178.355
2017-11-11 08:00:00,42.978244527181,6.8035,110.3,181.38333333333333,0.17516666666666666,236.52333333333334
2017-11-11 09:00:00,108.70980084952663,9.193666666666667,253.6,449.8,0.23349999999999999,215.31333333333333
2017-11-11 10:00:00,139.95274632771813,10.521666666666667,354.68333333333334,602.1333333333333,0.6016666666666667,187.79833333333332
2017-11-11 11:00:00,162.26834081014002,10.283,426.45,708.4666666666667,1.0933333333333333,197.69
2017-11-11 12:00:00,161.1704429343895,11.654444444444445,446.6666666666667,715.8148148148148,1.2196296296296296,212.2574074074074
2017-11-11 13:00:00,143.2340124097922,11.5215,382.28333333333336,616.7333333333333,1.7325000000000002,212.97833333333335
2017-11-11 14:00:00,119.40656305948905,12.242333333333333,300.21666666666664,517.4333333333333,1.2888333333333333,181.34166666666667
2017-11-11 15:00:00,62.12774115093685,12.190333333333333,159.25,275.5833333333333,1.0605,174.505
2017-11-11 16:00:00,14.11276633522728,11.468333333333334,40.03333333333333,79.08333333333333,1.1526666666666665,156.86
2017-11-11 17:00:00,1.4237798249276523,9.6995,0.26666666666666666,0.3,1.0975,134.15333333333334
2017-11-11 18:00:00,1.235677845807363,8.208499999999999,0.0,0.0,0.42100000000000004,143.59166666666667
2017-11-11 19:00:00,0.9197094642156809,7.1899999999999995,0.03333333333333333,0.016666666666666666,0.7918333333333333,97.75333333333333
2017-11-11 20:00:00,0.7614895442696326,6.704,0.21666666666666667,0.1,0.8656666666666666,71.33833333333334
2017-11-11 21:00:00,1.106544573176254,7.047833333333333,0.21666666666666667,0.05,0.2383333333333333,142.40333333333334
2017-11-11 22:00:00,1.5175356896779628,7.158166666666667,0.26666666666666666,0.15,0.39316666666666666,226.05833333333334
2017-11-11 23:00:00,1.2057010579519172,6.991,0.13333333333333333,0.06666666666666667,0.17883333333333334,164.33333333333334
2017-11-12 00:00:00,1.4421219047630673,6.7635,0.25,0.08333333333333333,0.38966666666666666,222.56333333333333
2017-11-12 01:00:00,1.6031765620690432,6.432666666666666,0.4,0.26666666666666666,0.5845,257.6433333333333
2017-11-12 02:00:00,1.4409774676778406,6.094666666666667,0.25,0.16666666666666666,0.5435,234.25
2017-11-12 03:00:00,1.3527625551413847,6.123833333333334,0.23333333333333334,0.03333333333333333,0.2816666666666666,221.09666666666666
2017-11-12 04:00:00,1.4087276615157154,6.503,0.2,0.06666666666666667,0.18816666666666665,222.09833333333333
2017-11-12 05:00:00,1.5068656283679567,6.383666666666667,0.05,0.05,0.4935,246.685
2017-11-12 06:00:00,1.479285403448331,5.802666666666667,0.35,0.25,0.8626666666666666,246.17166666666665
2017-11-12 07:00:00,0.8245137532552087,6.177666666666667,3.0833333333333335,2.7333333333333334,0.45216666666666666,205.66
2017-11-12 08:00:00,3.072764656760476,6.034666666666666,17.75,16.05,1.066,237.05
2017-11-12 09:00:00,11.982458496093763,6.378833333333334,52.11666666666667,47.21666666666667,0.8846666666666666,249.23
2017-11-12 10:00:00,12.473459534725908,7.551666666666667,54.55,49.13333333333333,0.4791666666666667,224.76666666666668
2017-11-12 11:00:00,16.147119394938162,7.703833333333334,67.08333333333333,61.416666666666664,0.7261666666666666,218.29333333333335
2017-11-12 12:00:00,17.71751533120367,9.077499999999999,76.16666666666667,68.6,0.2685,161.36666666666667
2017-11-12 13:00:00,12.007321166992195,8.894666666666666,52.5,47.166666666666664,1.1476666666666666,90.55833333333334
2017-11-12 14:00:00,8.13588256835938,8.198,35.7,32.5,1.5246666666666668,85.36166666666666
2017-11-12 15:00:00,5.3726832071940125,8.225,24.416666666666668,22.5,1.321,107.40833333333333
2017-11-12 16:00:00,2.320086797078451,7.668333333333334,7.516666666666667,6.7,1.7765,82.57166666666667
2017-11-12 17:00:00,1.0299561426402921,7.629482758620689,0.3448275862068966,0.22413793103448276,1.5032758620689655,102.39655172413794
2017-11-12 18:00:00,0.927773073955722,7.382000000000001,0.36666666666666664,0.11666666666666667,1.9625,91.855
2017-11-12 19:00:00,0.8901416095889889,7.361132075471698,0.07547169811320754,0.018867924528301886,2.110566037735849,87.17358490566038
2017-11-12 20:00:00,1.2613233629880223,7.446206896551724,0.15517241379310345,0.017241379310344827,1.3475862068965516,168.38620689655173
2017-11-12 21:00:00,1.1824611533111162,7.270666666666667,0.21666666666666667,0.03333333333333333,1.1966666666666665,154.74166666666667
2017-11-12 22:00:00,1.2152423079408594,7.370666666666667,0.13333333333333333,0.016666666666666666,0.9179999999999999,159.84833333333333
2017-11-12 23:00:00,1.59365260615138,7.1641666666666675,0.0,0.0,2.199,249.14
2017-11-13 00:00:00,1.5605532057810045,6.895454545454545,0.0,0.0,2.8804545454545454,248.4272727272727
2017-11-13 01:00:00,1.626513827614783,7.468846153846154,0.0,0.0,2.4476923076923076,248.9346153846154
2017-11-13 02:00:00,1.687371968230205,9.1925,0.0,0.0,2.8069444444444445,219.90555555555557
2017-11-13 03:00:00,1.73592163815516,9.385,0.0,0.0,2.8425,225.959375
2017-11-13 04:00:00,1.8956972685658875,8.59531914893617,0.0,0.0,2.5593617021276596,281.03617021276597
2017-11-13 05:00:00,1.7121785370785236,8.200943396226414,0.0,0.0,2.160188679245283,249.91132075471697
2017-11-13 06:00:00,1.8992095575078234,8.405892857142858,0.0,0.0,2.056785714285714,286.4857142857143
2017-11-13 07:00:00,0.7959785461425781,9.026938775510203,5.489795918367347,4.918367346938775,2.500408163265306,241.9326530612245
2017-11-13 08:00:00,8.022000122070322,9.529107142857143,35.482142857142854,32.57142857142857,2.259464285714286,264.95535714285717
2017-11-13 09:00:00,18.89624522282528,8.73423076923077,79.82692307692308,73.76923076923077,1.9469230769230772,125.725
2017-11-13 10:00:00,26.804077148437532,8.200833333333334,125.03333333333333,125.1,0.7321666666666666,123.595
2017-11-13 11:00:00,22.67267566568261,9.125,111.4,102.55,0.7973333333333333,92.10666666666665
2017-11-13 12:00:00,25.899364780328902,9.235333333333333,127.8,117.88333333333334,1.0923333333333334,87.89833333333333
2017-11-13 13:00:00,20.82403216663454,9.861833333333333,99.46666666666667,91.35,1.4338333333333333,188.50833333333333
2017-11-13 14:00:00,17.51010790149329,9.23406779661017,81.91525423728814,75.9322033898305,2.259322033898305,182.0322033898305
2017-11-13 15:00:00,15.26798221012309,8.153166666666667,61.0,63.8,2.0775,218.97666666666666
2017-11-13 16:00:00,4.797274695429504,7.766333333333334,14.716666666666667,15.366666666666667,1.6748333333333332,213.03166666666667
2017-11-13 17:00:00,1.5436872480455168,7.617666666666667,0.06666666666666667,0.08333333333333333,1.2923333333333333,222.70499999999998
2017-11-13 18:00:00,1.4028382811075855,7.7669999999999995,0.0,0.0,0.9984999999999999,191.73166666666665
2017-11-13 19:00:00,1.401249889213093,7.488333333333333,0.0,0.0,1.1981666666666666,198.26833333333335
